Product,Name,Product ISIN,Product Line,Product Type,Product Type Symbol,Liquidity Class,Trading Environment,Partition,Currency,US Approval Type,Settlement Type,Contract Size,Tick Size,Tick Value,Max Order Qty (TSL),Max TES Qty (TSL),Max Future Spread Qty (TSL),Max Market Order Qty,Position Limit,Pre Trade Limits,Underlying,Underlying ISIN,Underlying Name,Underlying Category
TBX7,TRF ON PROXIMUS S.A.,DE000A2X13J2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,BX7,BE0003810273,PROXIMUS SA,STOCK_EQUITIES
TBYG,TRF ON Bouygues S.A.,DE000A2X1ZK9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,BYG,FR0000120503,BOUYGUES,STOCK_EQUITIES
TC1L,TRF ON EURGP1LCOLL,DE000A26RR59,FUTURE,TOTAL RETURN FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.0002,0.01,5000,250000,50000,1000,999999999,TES only,1CLE,CH0478459768,ISTOXX EUR GP1 CBL,INDICES
TCAR,TRF ON Carrefour S.A.,DE000A2X1ZQ6,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CAR,FR0000120172,CARREFOUR,STOCK_EQUITIES
TCBK,TRF ON Commerzbank AG,DE000A2X1ZT0,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CBK,DE000CBK1001,COMMERZBANK AG,STOCK_EQUITIES
TCBX,TRF ON EURCOLLATERAL,DE000A26RR42,FUTURE,TOTAL RETURN FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.0002,0.01,5000,250000,50000,1000,999999999,TES only,COLE,CH0443816332,ISTOXX EUR CBI,INDICES
TCGE,TRF ON Nokia Corp.,DE000A2X1245,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,NOA3,FI0009000681,NOKIA CORP. A FM 5,STOCK_EQUITIES
TCGM,TRF ON Capgemini S.A.,DE000A2X1ZP8,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CGM,FR0000125338,CAPGEMINI SA,STOCK_EQUITIES
TCL6,TRF ON KLEPIERRE,DE000A2X1187,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,LIF,FR0000121964,KLEPIERRE,STOCK_EQUITIES
TCLN,TRF ON Cellnex Telecom S.A.,DE000A2X1ZR4,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CLX,ES0105066007,CELLNEX TELECOM SA,STOCK_EQUITIES
TCMA,TRF ON MAPFRE S.A.,DE000A2X12P1,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CMA,ES0124244E34,MAPFRE S.A.,STOCK_EQUITIES
TCO,OPTION ON TESCO,GB0008847096,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.25,0.25,5000,250000,50000,999999,2448374,TES only,TSCO,GB0008847096,TESCO PLC,STOCK_EQUITIES
TCOL,TRF ON Inmobili S.A.,DE000A2X11W9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,COL,ES0139140174,INMOBILIARIA COLONIAL SA,STOCK_EQUITIES
TCON,TRF ON Continental AG,DE000A2X1ZV6,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CON,DE0005439004,CONTINENTAL,STOCK_EQUITIES
TCRG,TRF ON CRH PLC,DE000A2X1ZZ7,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CRG,IE0001827041,CRH,STOCK_EQUITIES
TCRI,TRF ON UniCredit S.p.A.,DE000A2X1484,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CRI,IT0005239360,UNICREDIT,STOCK_EQUITIES
TCRT,TRF ON CaixaBank,DE000A2X1ZN3,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CRT,ES0140609019,CAIXABANK,STOCK_EQUITIES
TCSF,TRF ON THALES S.A.,DE000A2X1401,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,CSF,FR0000121329,THALES,STOCK_EQUITIES
TDAI,TRF ON DAIMLER AG,DE000A2X1Z07,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DAI,DE0007100000,DAIMLER AG,STOCK_EQUITIES
TDB1,TRF ON Deutsche Boerse AG,DE000A2X1Z72,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DB1,DE0005810055,DEUTSCHE BOERSE AG,STOCK_EQUITIES
TDBK,TRF ON Deutsche Bank AG,DE000A2X1Z64,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DBK,DE0005140008,DEUTSCHE BANK AG,STOCK_EQUITIES
TDFF,FUT ON TORONTO-DOMINION BANK,DE000A1KQRX7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,TDB,CA8911605092,TORONTO-DOMINION BANK,STOCK_EQUITIES
TDHE,TRF ON Delivery Hero SE,DE000A2X1Z56,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DHE,DE000A2E4K43,DELIVERY HERO SE,STOCK_EQUITIES
TDIO,TRF ON Hermes Intl S.A.,DE000A2X11L2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HMI,FR0000052292,HERMES INTRNATIONAL,STOCK_EQUITIES
TDPW,TRF ON Deutsche Post AG,DE000A2X1Z98,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DPW,DE0005552004,DEUTSCHE POST AG,STOCK_EQUITIES
TDRI,TRF ON 1&1 Drillisch AG,DE000A2X1X41,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DRIA,DE0005545503,1&1 DRILLISCH AG,STOCK_EQUITIES
TDSM,TRF ON Koninklijke DSM N.V.,DE000A2X12C9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DSM,NL0000009827,KONINKLIJKE DSM NV,STOCK_EQUITIES
TDTE,TRF ON Deutsche Telekom AG,DE000A2X10A7,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DTE,DE0005557508,DEUTSCHE TELEKOM AG,STOCK_EQUITIES
TDVC,TRF ON Davide Campari,DE000A2X1Z49,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DVC,NL0015435975,DAVIDE CAMPARI-MILANO,STOCK_EQUITIES
TDWN,TRF ON Deutsche Wohnen SE,DE000A2X10B5,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DWNI,DE000A0HN5C6,DEUTSCHE WOHNEN SE,STOCK_EQUITIES
TDYS,TRF ON DASSAULT SYSTEMS,DE000A2X1Z31,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,DYS1,FR0000130650,DASSAULT SYSTEMS,STOCK_EQUITIES
TE2F,TRF ON ELECTRICITE DE FRANCE,DE000A2X10F6,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,E2F,FR0010242511,ELECTRICITE DE FRANCE S.,STOCK_EQUITIES
TE3B,TRF ON Eutelsat Communications,DE000A2X10U5,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,E3B,FR0010221234,EUTELSAT,STOCK_EQUITIES
TEAD,TRF ON Airbus SE,DE000A2X1YK2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EAD,NL0000235190,AIRBUS SE,STOCK_EQUITIES
TEAI,TRF ON Grpe Bruxelles Lambert,DE000A2X11E7,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EAI,BE0003797140,GROUPE BRUXELLES LAMBERT,STOCK_EQUITIES
TEAM,TRF ON A2A SpA,DE000A2X1X58,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EAM,IT0001233417,A2A,STOCK_EQUITIES
TEBS,TRF ON Erste Group Bank AG,DE000A2X1PN4,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EBO,AT0000652011,ERSTE GROUP BANK AG,STOCK_EQUITIES
TECN,OPT ON TECAN GROUP AG-REG,CH0012100191,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,10,0.01,0.01,5000,250000,50000,999999,257597,TES only,TECN,CH0012100191,TECAN GROUP AG-REG,STOCK_EQUITIES
TEDP,TRF ON EDP,DE000A2X10D1,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EDP,PTEDP0AM0009,ENERGIAS DE PORTUGAL,STOCK_EQUITIES
TEDS,TRF ON Endesa S.A.,DE000A2X10J8,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ENA,ES0130670112,ENDESA S.A.,STOCK_EQUITIES
TEF3,TRF ON Eiffage S.A.,DE000A2X10E9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EF3,FR0000130452,EIFFAGE,STOCK_EQUITIES
TEFC,TRF ON COLRUYT,DE000A2X10R1,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EFC,BE0974256852,COLRUYT,STOCK_EQUITIES
TEFG,FUT ON TELEFONICA S.A.,DE000A160YT2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,TNE5,ES0178430E18,TELEFONICA SA,STOCK_EQUITIES
TEFP,FUT ON TELEFONICA S.A.,DE000A1CRAJ7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,11648547,TES only,TNE5,ES0178430E18,TELEFONICA SA,STOCK_EQUITIES
TEG4,TRF ON Enagas S.A.,DE000A2X10H2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EG4,ES0130960018,ENAGAS,STOCK_EQUITIES
TEIA,TRF ON Elisa Oyj,DE000A2X10G4,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EIA,FI0009007884,ELISA CORPORATION,STOCK_EQUITIES
TELH,FUT ON TELENET GROUP,DE000A2RN9H3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,108941,TES only,TNET,BE0003826436,TELENET GROUP,STOCK_EQUITIES
TEMF,FUT ON TEMENOS AG,DE000A1RRTP2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,162247,TES only,TEMN,CH0012453913,TEMENOS AG,STOCK_EQUITIES
TEMN,OPTION ON TEMENOS AG,CH0012453913,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,162247,TES only,TEMN,CH0012453913,TEMENOS AG,STOCK_EQUITIES
TENE,TRF ON ENEL S.p.A.,DE000A2X10K6,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ENL5,IT0003128367,ENEL,STOCK_EQUITIES
TENG,FUT ON TENARIS SA,DE000A1KDZK5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,TEN,LU0156801721,TENARIS SA,STOCK_EQUITIES
TENI,TRF ON ENI S.p.A.,DE000A2X10M2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ENT,IT0003132476,ENI S.P.A.,STOCK_EQUITIES
TENU,TRF ON Stora Enso Oyj,DE000A2X14N2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ENUR,FI0009005961,STORA ENSO OYJ R,STOCK_EQUITIES
TEOA,TRF ON E.ON SE,DE000A2X10N0,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EOA,DE000ENAG999,E.ON SE,STOCK_EQUITIES
TEQF,FUT ON TELENOR ASA,DE000A0SYGD1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,TEQ,NO0010063308,TELENOR ASA,STOCK_EQUITIES
TESL,TRF ON EssilorLuxottica SA,DE000A2X10Q3,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ESL,FR0000121667,ESSILORLUXOTTICA,STOCK_EQUITIES
TESS,TRF ON EUROFINS SCI,DE000A2X10T7,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ESF,FR0014000MR3,EUROFINS,STOCK_EQUITIES
TESX,TRF ON EUROSTOXX50,DE000A2BMJ71,FUTURE,TOTAL RETURN FUTURES,FINX,,T7,6,EUR,CFTC,Cash,1,0.01,0.1,5000,250000,50000,1000,999999999,TES only,SX5E,EU0009658145,EURO STOXX 50,INDICES
TEUQ,TRF ON Eurazeo SE,DE000A2X10S9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EUQ,FR0000121121,EURAZEO SE,STOCK_EQUITIES
TEVK,TRF ON Evonik Industries AG,DE000A2X10V3,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EVK,DE000EVNK013,EVONIK INDUSTRIES AG,STOCK_EQUITIES
TFAU,TRF ON Faurecia S.A.,DE000A2X10X9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FAU,FR0000121147,FAURECIA,STOCK_EQUITIES
TFBK,TRF ON Finecobank Banca,DE000A2X1013,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FBK,IT0000072170,FINECOBANK BANCA FINECO,STOCK_EQUITIES
TFDR,TRF ON Covivio S.A.,DE000A2X1ZX2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FDR,FR0000064578,COVIVIO,STOCK_EQUITIES
TFFF,FUT ON AT & T INC.,DE000A0SYD43,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,TFF,US00206R1023,AT & T INC.,STOCK_EQUITIES
TFIA,TRF ON Fiat Chrysler,DE000A2X1005,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FIA5,NL0010877643,FIAT CHRYSLER,STOCK_EQUITIES
TFIM,TRF ON CNH Industrial N.V.,DE000A2X1ZS2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FIM,NL0010545661,CNH INDUSTRIAL N.V.,STOCK_EQUITIES
TFME,TRF ON Fresenius Medical,DE000A2X1054,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FME,DE0005785802,FRESENIUS MEDICAL CARE,STOCK_EQUITIES
TFMN,TRF ON Leonardo S.p.A.,DE000A2X12K2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FMNB,IT0003856405,LEONARDO S.P.A,STOCK_EQUITIES
TFNT,TRF ON freenet AG,DE000A2X1047,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FNT,DE000A0Z2ZZ5,FREENET AG,STOCK_EQUITIES
TFO4,TRF ON AGEAS SA/NV,DE000A2X1YF2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FO4,BE0974264930,AGEAS,STOCK_EQUITIES
TFOT,TRF ON Fortum Oyj,DE000A2X1021,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FOT,FI0009007132,FORTUM OYJ,STOCK_EQUITIES
TFRA,TRF ON Fraport AG,DE000A2X1039,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FRA,DE0005773303,FRAPORT AG,STOCK_EQUITIES
TFRE,TRF ON Fresenius SE & Co. KGaA,DE000A2X1062,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FRE,DE0005785604,FRESENIUS SE & CO. KGAA,STOCK_EQUITIES
TFTE,TRF ON Orange S.A.,DE000A2X1278,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FTE,FR0000133308,ORANGE,STOCK_EQUITIES
TFV0,TRF ON BANKIA S.A.,DE000A2X1ZB8,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FV01,ES0113307062,BANKIA S.A.,STOCK_EQUITIES
TG1A,TRF ON GEA Group AG,DE000A2X1096,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,G1A,DE0006602006,GEA GROUP,STOCK_EQUITIES
TGAL,TRF ON Galp EnergiaS.A.,DE000A2X1088,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GAL,PTGAL0AM0009,GALP ENERGIA,STOCK_EQUITIES
TGAN,TRF ON Naturgy Energy,DE000A2X1211,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GAN,ES0116870314,NATURGY ENERGY GROUP SA,STOCK_EQUITIES
TGI6,TRF ON GECINA S.A.,DE000A2X11A5,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GI6A,FR0010040865,GECINA,STOCK_EQUITIES
TGL9,TRF ON Glanbia PLC,DE000A2X11C1,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GLB,IE0000669501,GLANBIA PLC,STOCK_EQUITIES
TGLP,TRF ON Galapagos N.V.,DE000A2X1070,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GLPG,BE0003818359,GALAPAGOS N.V. ACTIONS N,STOCK_EQUITIES
TGOB,TRF ON Compagnie de S.A.,DE000A2X1ZU8,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
TGTF,FUT ON TARGET CORP.,DE000A0YK9M9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,TGT,US87612E1064,TARGET CORP.,STOCK_EQUITIES
TGTQ,TRF ON Siemens Gamesa,DE000A2X14A9,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GTQ1,ES0143416115,SIEMENS GAMESA RENEW. EN,STOCK_EQUITIES
TGZF,TRF ON Engie S.A.,DE000A2X10L4,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
THEH,TRF ON Heineken Holding N.V.,DE000A2X11H0,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HEH,NL0000008977,HEINEKEN HOLDING,STOCK_EQUITIES
THEI,TRF ON HeidelbergCement AG,DE000A2X11G2,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HEI,DE0006047004,HEIDELBERGCEMENT,STOCK_EQUITIES
THEN,TRF ON Henkel AG & Co.,DE000A2X11K4,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HEN3,DE0006048432,HENKEL AG & CO. KGAA VZ.,STOCK_EQUITIES
THNK,TRF ON Heineken N.V.,DE000A2X11J6,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HNK,NL0000009165,HEINEKEN N.V.,STOCK_EQUITIES
THNR,TRF ON Hannover Rueck SE,DE000A2X11F4,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HNR1,DE0008402215,HANNOVER RUECK SE,STOCK_EQUITIES
THOT,TRF ON HOCHTIEF AG,DE000A2X11M0,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HOT,DE0006070006,HOCHTIEF,STOCK_EQUITIES
THP,OPTION ON TECHNIPFMC,GB00BDSFG982,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1055036,TES only,THP,GB00BDSFG982,TECHNIPFMC,STOCK_EQUITIES
THPH,FUT ON TECHNIPFMC,DE000A2DBSX0,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1055036,TES only,THP,GB00BDSFG982,TECHNIPFMC,STOCK_EQUITIES
THUK,TRF ON HUHTAMAKI,DE000A2X11P3,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HUKI,FI0009000459,HUHTAMAEKI VAN LEER OYJ,STOCK_EQUITIES
TIBE,TRF ON IBERDROLA,DE000A2X11Q1,FUTURE,EQUITY TOTAL RETURN FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,IBE,ES0144580Y14,IBERDROLA SA,STOCK_EQUITIES
